mcc_code,day,volume
5661,459,3077539.013631982
5661,460,3076412.008452545
5661,461,3192739.3583596526
5661,462,3267666.857784751
5661,463,3334771.0178861194
5661,464,3346803.227799089
5661,465,3172533.9688664284
5661,466,3153226.288761289
5661,467,3240452.983809832
5661,468,3203867.997626125
5661,469,3466574.882167183
5661,470,3504661.3651526077
5661,471,3502308.8361816905
5661,472,3302560.1301655783
5661,473,3297322.6144385496
5661,474,3345781.867776563
5661,475,3337825.9479244184
5661,476,3558773.2551255873
5661,477,3649188.536268726
5661,478,3649634.082082281
5661,479,3441484.110508032
5661,480,2380202.7987238313
5661,481,3198005.993046903
5661,482,3018925.664889078
5661,483,3262484.6707697837
5661,484,3377795.605587257
5661,485,3451161.463049476
5661,486,2915863.9921762464
5651,457,1997778.1293014954
5651,458,1830650.6976968357
5651,459,1918529.4545227631
5651,460,1918998.0247693728
5651,461,1898256.9754201388
5651,462,2047289.609265291
5651,463,2113841.452263343
5651,464,1997046.4719730131
5651,465,1883020.831317804
5651,466,1937598.3514280173
5651,467,1930631.6667241354
5651,468,1973894.8544889544
5651,469,2056810.6988646584
5651,470,2152518.5523695806
5651,471,2103799.5401564534
5651,472,2077126.848404301
5651,473,2017265.0020560997
5651,474,2114615.8890237226
5651,475,2061587.8312490706
5651,476,2176302.731817378
5651,477,2244031.4965109997
5651,478,2171259.8453471432
5651,479,2133417.9485059064
5651,480,1472218.6185699024
5651,481,1970643.831527114
5651,482,1890046.5223162018
5651,483,1994974.8973517856
5651,484,2076619.6772000815
5651,485,1993148.8215582038
5651,486,1709657.0198955121
7011,457,1758674.1538204425
7011,458,1898604.6800385024
7011,459,1828416.770076426
7011,460,1871559.7445348466
7011,461,1756528.0345871793
7011,462,1858579.1501156245
7011,463,1939373.5459591975
7011,464,1871445.4865627417
7011,465,1832775.456276022
7011,466,1943759.3142315983
7011,467,1767392.776851657
7011,468,1777022.3291134643
7011,469,2086404.5060562668
7011,470,1900692.2452782271
7011,471,1963318.6230171744
7011,472,1777781.9308420122
7011,473,1978721.043373331
7011,474,1989744.6165680268
7011,475,1879230.9367145
7011,476,1916305.3074186007
7011,477,2043917.7350803455
7011,478,2008539.943958298
7011,479,1940676.3886006929
7011,480,1425601.597288045
7011,481,1677705.9359115956
7011,482,1880952.6698125582
7011,483,1835911.1740690365
7011,484,1880263.787412318
7011,485,1854725.198012474
7011,486,1576028.5782864678
5699,457,1538568.6734031283
5699,458,1492673.9743439304
5699,459,1441707.65673041
5699,460,1537723.469893813
5699,461,1497054.9217418085
5699,462,1565288.2792891948
5699,463,1602713.4085448792
5699,464,1661599.849971513
5699,465,1529577.0612338781
5699,466,1425340.4941920205
5699,467,1551776.2434414641
5699,468,1613808.9464134981
5699,469,1601930.7805845668
5699,470,1694278.3878854816
5699,471,1640832.6948365872
5699,472,1564714.9754769802
5699,473,1599194.5901378384
5699,474,1646653.3733268124
5699,475,1590722.6313376976
5699,476,1663020.7082778655
5699,477,1790416.9816337542
5699,478,1721808.0294927375
5699,479,1611052.4737029367
5699,480,1188292.0765322237
5699,481,1468806.8474031838
5699,482,1381471.994033081
5699,483,1636630.5652735925
5699,484,1649974.3473866938
5699,485,1603300.6303471955
5699,486,1321571.648344253
5942,457,300092.0542494064
5942,458,287871.66099909495
5942,459,299413.9928998668
5942,460,288417.80260165397
5942,461,304304.33910658176
5942,462,308896.5145566744
5942,463,305758.8936149572
5942,464,302560.59073410666
5942,465,304136.9510611232
5942,466,319107.7223130054
5942,467,308255.12209745124
5942,468,311780.2483889547
5942,469,303988.2388595074
5942,470,317124.15780368034
5942,471,330543.7778613451
5942,472,320574.1241249773
5942,473,310942.7302442473
5942,474,320065.01114841085
5942,475,315422.7419970481
5942,476,343626.02782973944
5942,477,343836.12980003277
5942,478,323883.3252171552
5942,479,335531.2761169694
5942,480,238247.70441827932
5942,481,284564.22142550704
5942,482,277366.49450585473
5942,483,315249.24810764415
5942,484,310050.58955872024
5942,485,294764.2574179842
5942,486,278590.2744995418
7298,457,234503.2300266355
7298,458,251806.3895965439
7298,459,214966.8925011944
7298,460,211044.56481278787
7298,461,230281.60200442185
7298,462,232959.2309243489
7298,463,221061.5287466175
7298,464,228220.25192488913
7298,465,218747.73185630783
7298,466,227815.77068723727
7298,467,234933.9279879783
7298,468,222594.91433292473
7298,469,243343.23233443775
7298,470,226052.83052902037
7298,471,229045.37530099542
7298,472,220845.26568058814
7298,473,239812.01128451887
7298,474,263592.25096828764
7298,475,241563.79560673097
7298,476,249217.24038926983
7298,477,219283.65858038937
7298,478,241593.34621349483
7298,479,237854.58433523925
7298,480,164815.150199248
7298,481,237941.8883758977
7298,482,192219.3529870053
7298,483,231651.976331069
7298,484,220494.28832491787
7298,485,210554.49044447087
7298,486,212080.0231754108
7999,457,132059.08334339058
7999,458,136442.372184371
7999,459,144741.53089906962
7999,460,151109.1460923056
7999,461,170814.00936607565
7999,462,103903.05388707758
7999,463,142830.54381332902
7999,464,165006.97208703533
7999,465,143716.8412351713
7999,466,137676.57058795769
7999,467,125127.04038632594
7999,468,132537.2989690789
7999,469,136751.97871121112
7999,470,140832.51438836913
7999,471,170041.99699224226
7999,472,137853.79033845916
7999,473,148603.874024036
7999,474,138539.48398640245
7999,475,153750.6306132186
7999,476,141437.6438107031
7999,477,221359.2355138285
7999,478,128688.37649922869
7999,479,140780.76635170256
7999,480,108194.60163665295
7999,481,150490.42834225352
7999,482,153252.45710814922
7999,483,135492.83336899884
7999,484,142489.76967534499
7999,485,142402.52227450436
7999,486,132488.58817485816
5712,457,2975381.4145760657
5712,458,2710890.6429201234
5712,459,2757626.0987029863
5712,460,2770280.7400849736
5712,461,2759478.489700068
5712,462,2965770.398601113
5712,463,3028154.2953613787
5712,464,3113061.7238038047
5712,465,2925849.087816649
5712,466,2997440.409796236
5712,467,2833046.304947905
5712,468,2952583.3834878113
5712,469,3089963.3485123673
5712,470,3191570.1732778153
5712,471,3144000.377392176
5712,472,3060864.0402377327
5712,473,3143040.8984451797
5712,474,3049673.493295532
5712,475,2952403.1470825155
5712,476,2959621.1907847105
5712,477,3332329.0868045995
5712,478,3259896.659513543
5712,479,3020769.138587793
5712,480,2113583.369693964
5712,481,2794228.8605202665
5712,482,2664784.421628341
5712,483,2930854.448506896
5712,484,3081863.0255836817
5712,485,3018557.1051501534
5712,486,2466592.344935438
5511,457,534382.977493148
5511,458,548204.8508368315
5511,459,528248.2098780844
5511,460,521068.4228583874
5511,461,679421.3899897691
5511,462,606897.9756422767
5511,463,615108.9583943738
5511,464,536738.7098313845
5511,465,582453.5794673037
5511,466,561285.5845472309
5511,467,532720.58620397
5511,468,542077.1112546363
5511,469,610691.1791437075
5511,470,618122.2121011715
5511,471,617518.3837332247
5511,472,603128.31369919
5511,473,614958.6815835994
5511,474,662415.5448162314
5511,475,647929.2319986504
5511,476,575204.9861087052
5511,477,648840.141748844
5511,478,617065.8992748117
5511,479,638227.0354426847
5511,480,495849.30504629
5511,481,583949.8843571484
5511,482,474770.4102605717
5511,483,611886.0784294581
5511,484,616839.7812938362
5511,485,568254.7696911467
5511,486,491205.7698511171
5422,457,19199.54132728373
5422,458,21262.857397581924
5422,459,16188.198582506971
5422,460,22128.40990895372
5422,461,14684.579574016874
5422,462,24147.00547063431
5422,463,16549.57263040778
5422,464,19954.29753545837
5422,465,23962.66522631787
5422,466,15715.283757740584
5422,467,19366.168392145595
5422,468,22645.24130563303
5422,469,18655.314867162935
5422,470,26003.776893647602
5422,471,18789.062466477182
5422,472,22487.561441525064
5422,473,23686.5222912638
5422,474,19910.64908002552
5422,475,15526.36997981377
5422,476,28939.248028709728
5422,477,22383.96990255647
5422,478,23705.7208730549
5422,479,19909.40335088678
5422,480,20035.606748222584
5422,481,18420.596948451228
5422,482,16837.100980671617
5422,483,23839.052740701267
5422,484,22626.883835074255
5422,485,18509.727490629237
5422,486,20688.770101900293
5399,457,450824.75116030214
5399,458,456200.5706883107
5399,459,498035.3273318352
5399,460,498552.8748756587
5399,461,472744.1676015279
5399,462,440935.26658837625
5399,463,496758.98034638324
5399,464,464100.94237298594
5399,465,473756.206801135
5399,466,466261.07990873157
5399,467,541084.5319026044
5399,468,511417.6191361022
5399,469,476484.9795747328
5399,470,505484.48012388044
5399,471,518337.8706182979
5399,472,528958.675820082
5399,473,498035.3273318352
5399,474,548908.5977625981
5399,475,480842.579126934
5399,476,557083.8695749078
5399,477,515086.3647181423
5399,478,518242.87726395985
5399,479,506195.284285147
5399,480,359415.3230718939
5399,481,534350.3318233181
5399,482,444859.3504567828
5399,483,456367.8500603576
5399,484,500078.18964724656
5399,485,480813.2012039594
5399,486,433137.5826077294
4900,457,1231430.2658461626
4900,458,1243671.6367008507
4900,459,1290157.896079918
4900,460,1316497.7601643489
4900,461,1277771.1880194333
4900,462,1335605.4730930654
4900,463,1218416.2495623596
4900,464,1200764.4874964787
4900,465,1393161.2985331865
4900,466,1325855.2941434563
4900,467,1315292.5644822437
4900,468,1333242.632064158
4900,469,1328448.3632971111
4900,470,1343375.1705978888
4900,471,1288111.3571849107
4900,472,1433281.9300939438
4900,473,1355073.1461075414
4900,474,1375244.2518674948
4900,475,1443909.9707772164
4900,476,1460401.1225000026
4900,477,1371052.2133953846
4900,478,1339362.0167843045
4900,479,1429262.0650655779
4900,480,1042539.8579629054
4900,481,1247474.3467369832
4900,482,1221694.1057354242
4900,483,1297980.280711382
4900,484,1305850.075041038
4900,485,1250143.1571428312
4900,486,1170361.7029262555
7538,457,398547.0139162817
7538,458,255185.92729449036
7538,459,245555.89645914757
7538,460,377240.9464575371
7538,461,264722.9885905745
7538,462,285295.9143140361
7538,463,312562.6900117167
7538,464,322717.2975239168
7538,465,289743.39506913215
7538,466,393513.0091155589
7538,467,217453.53024036714
7538,468,361795.6484654195
7538,469,310335.0373050553
7538,470,328850.8753540788
7538,471,295666.7087533738
7538,472,309747.4655324729
7538,473,297534.461407127
7538,474,342724.04918147996
7538,475,308783.23091314005
7538,476,350584.69178590766
7538,477,317066.0044076443
7538,478,295666.7087533738
7538,479,352217.0415118442
7538,480,284599.0214280794
7538,481,206131.52807445842
7538,482,320065.01114841085
7538,483,311665.90888389596
7538,484,325053.55943211075
7538,485,377056.5476589263
7538,486,268209.9276669537
5949,457,27496.98476571065
5949,458,49629.83544414526
5949,459,44032.00506311871
5949,460,25481.63094426673
5949,461,39731.31391720199
5949,462,30016.83376449645
5949,463,34494.129313880876
5949,464,34149.82302845224
5949,465,34234.52067156316
5949,466,37029.474187628046
5949,467,39100.33350600934
5949,468,26947.09659414692
5949,469,32466.36933367404
5949,470,48149.81894142612
5949,471,32237.78524545573
5949,472,43101.431461426895
5949,473,32995.7346384806
5949,474,33085.80990049757
5949,475,32660.098666128462
5949,476,38199.523457012874
5949,477,40632.61698110846
5949,478,36251.95950128092
5949,479,31915.679067876055
5949,480,27544.872082905702
5949,481,40342.42334841452
5949,482,31337.24581660925
5949,483,33633.454365026395
5949,484,30620.623772690236
5949,485,54158.41404091524
5949,486,29897.859904706835
5977,457,2406502.18314595
5977,458,2312031.9425398647
5977,459,2347732.2886859174
5977,460,2305829.861325685
5977,461,2342292.2602145746
5977,462,2450532.85013865
5977,463,2491715.5771338833
5977,464,2539939.617789947
5977,465,2449784.968397241
5977,466,2414006.3560264087
5977,467,2399021.332883997
5977,468,2492019.82123741
5977,469,2602407.6214278145
5977,470,2620581.827804318
5977,471,2522016.6297713467
5977,472,2492476.257034316
5977,473,2553309.5036097737
5977,474,2570356.210842914
5977,475,2547548.7408284396
5977,476,2656987.398172295
5977,477,2693405.3105068747
5977,478,2647758.052906282
5977,479,2577112.3149546613
5977,480,1877740.0425443558
5977,481,2373238.290391102
5977,482,2260117.3171660323
5977,483,2404005.9785740892
5977,484,2539784.566392773
5977,485,2433092.0942232036
5977,486,2194849.0407540738
5948,457,199957.58471529468
5948,458,227592.91490143817
5948,459,183888.61121465883
5948,460,202110.17834111513
5948,461,197428.79886148096
5948,462,207092.25044747454
5948,463,240252.43881964125
5948,464,197948.94758321086
5948,465,247349.5515473847
5948,466,203338.15265564685
5948,467,228373.86322486383
5948,468,231765.35946743895
5948,469,210980.01638476137
5948,470,213616.58268009184
5948,471,224646.7876747604
5948,472,245811.33597942645
5948,473,241416.09666958143
5948,474,219149.55421053185
5948,475,177475.36774860197
5948,476,196584.9597184412
5948,477,254111.3892451778
5948,478,238729.0651379723
5948,479,234359.8392018546
5948,480,162739.65156357797
5948,481,204460.95010232058
5948,482,172717.07000908587
5948,483,200055.48829562758
5948,484,205187.80566143407
5948,485,252623.8878064639
5948,486,221996.5862615539
5631,457,224990.59664760527
5631,458,211898.45279267352
5631,459,211522.83590550284
5631,460,223988.14322754563
5631,461,195816.59827750223
5631,462,234374.1743463066
5631,463,245300.7218448595
5631,464,224468.2142275639
5631,465,209872.86110624796
5631,466,206219.8294495394
5631,467,216815.9289495548
5631,468,219484.96866791262
5631,469,244581.65637545398
5631,470,257254.2174712825
5631,471,227120.06834778632
5631,472,231609.4719261349
5631,473,234675.41458117255
5631,474,247940.22819138557
5631,475,209885.70163855428
5631,476,253087.79607884403
5631,477,254064.7727753965
5631,478,280899.40777001163
5631,479,236519.9182182994
5631,480,171610.52480175387
5631,481,212899.01262208904
5631,482,183798.59969034736
5631,483,231935.5380111541
5631,484,249629.10098994657
5631,485,231864.6151367735
5631,486,195397.66840343596
5311,457,1867792.9111635843
5311,458,1733727.7987890833
5311,459,1746156.4403072158
5311,460,1800941.439083753
5311,461,1791072.9551255854
5311,462,1991689.1641579831
5311,463,1925334.9324756418
5311,464,1821731.3257124396
5311,465,1837817.6188894592
5311,466,1773878.862692879
5311,467,1874761.8007399999
5311,468,1904641.6870279582
5311,469,1993270.507939071
5311,470,2007804.346257129
5311,471,1986710.0600609914
5311,472,1942454.402449454
5311,473,1892124.6801163235
5311,474,1994974.8973517856
5311,475,1929571.1557216886
5311,476,2032097.807364884
5311,477,2076492.9037448918
5311,478,2042919.727907062
5311,479,1951249.8010429936
5311,480,1440827.6716111396
5311,481,1790744.9383515865
5311,482,1759211.0930934534
5311,483,1828081.9160716718
5311,484,1894089.4822093195
5311,485,1883710.7235625745
5311,486,1615879.394590771
5462,457,14301.176646013631
5462,458,11078.642613833177
5462,459,11520.058523110443
5462,460,11221.565068852233
5462,461,12741.800831439274
5462,462,15368.686961980668
5462,463,13021.940850089672
5462,464,14570.091010630607
5462,465,17029.69208668973
5462,466,11372.771822844614
5462,467,13040.936396795552
5462,468,11780.346485470518
5462,469,13878.226037429993
5462,470,13123.004939581087
5462,471,14169.867321474547
5462,472,11669.915146500683
5462,473,11423.606293495284
5462,474,14391.792114096354
5462,475,11358.287535484083
5462,476,13803.825131632673
5462,477,15525.391837668763
5462,478,14108.216174764639
5462,479,16462.383967807615
5462,480,9680.143452190769
5462,481,13632.866854363869
5462,482,17313.35362945366
5462,483,9166.054917677597
5462,484,12385.412284987817
5462,485,13106.38544068032
5462,486,11048.99904639557
4112,457,1485582.2523353558
4112,458,1488305.842970242
4112,459,1485310.1674588155
4112,460,1512305.0278458945
4112,461,1462453.388207476
4112,462,1504752.531408278
4112,463,1509537.5335982698
4112,464,1478343.6780199485
4112,465,1534066.2816697694
4112,466,1607711.6551880399
4112,467,1546385.2514056019
4112,468,1522867.842506371
4112,469,1555095.8076633404
4112,470,1550734.4155616218
4112,471,1607907.9820699529
4112,472,1579207.1593451195
4112,473,1618446.486120482
4112,474,1596463.0718044091
4112,475,1599194.5901378384
4112,476,1606436.1144527958
4112,477,1625080.488940029
4112,478,1612036.387509432
4112,479,1658964.3320696088
4112,480,1188945.2789144502
4112,481,1451954.832208597
4112,482,1519060.4695910309
4112,483,1504017.724231559
4112,484,1497603.4431647994
4112,485,1521752.5030742064
4112,486,1314891.0777235485
8999,457,1027184.1235967908
8999,458,1102447.9591677887
8999,459,1069492.9774597052
8999,460,1048221.201851469
8999,461,1051747.604923324
8999,462,1083097.3250775952
8999,463,1081049.0000027209
8999,464,1042030.6854770647
8999,465,1069688.916963652
8999,466,1147575.0331439574
8999,467,1117085.0497146128
8999,468,1097678.6797855096
8999,469,1157356.6058772008
8999,470,1094532.901171744
8999,471,1107035.1367419881
8999,472,1129568.8388152297
8999,473,1187421.6979915951
8999,474,1119475.0208048816
8999,475,1200837.8090997457
8999,476,1190616.2049745622
8999,477,1206865.4352516918
8999,478,1104604.2594770899
8999,479,1151998.1267258213
8999,480,857743.0588827814
8999,481,1066753.5882201411
8999,482,1046238.8031461651
8999,483,1087936.1367354137
8999,484,1080587.0111157717
8999,485,1039869.4739290554
8999,486,953381.2618668638
8021,457,295937.9816334675
8021,458,314037.45570607996
8021,459,355461.0898885332
8021,460,374759.1436237581
8021,461,336928.83537733235
8021,462,312047.203460782
8021,463,363169.23761413863
8021,464,311799.309044388
8021,465,267276.70905581396
8021,466,327146.63149341795
8021,467,336867.05596850725
8021,468,355026.83217752486
8021,469,344804.2522590116
8021,470,304862.9638005775
8021,471,333242.020833152
8021,472,295070.78191650554
8021,473,306376.36971510266
8021,474,335551.78646433185
8021,475,372430.19264064374
8021,476,348767.98512039514
8021,477,316407.676239906
8021,478,252809.34918867427
8021,479,351894.2671926366
8021,480,349600.3628270315
8021,481,226149.64502122602
8021,482,306844.9833273676
8021,483,379182.5796615407
8021,484,343395.06372686976
8021,485,278454.0332161852
8021,486,308783.23091314005
5714,457,71862.03463608952
5714,458,84622.91996937002
5714,459,56575.62203295326
5714,460,71738.47466065965
5714,461,91214.57328114167
5714,462,67848.10974615504
5714,463,68321.13413323605
5714,464,83175.4353749393
5714,465,70866.37342012758
5714,466,72862.63077955277
5714,467,78543.60399231764
5714,468,76524.28357348473
5714,469,79514.40498034193
5714,470,84857.03841738983
5714,471,89079.07186662884
5714,472,75140.60951126908
5714,473,80348.95471798888
5714,474,72434.02851177542
5714,475,75859.59927704642
5714,476,87771.05466446992
5714,477,84565.78875215763
5714,478,82884.83400317347
5714,479,72061.0560894261
5714,480,59791.23045225473
5714,481,83754.53729420187
5714,482,61640.56917806855
5714,483,70185.76990918175
5714,484,65963.95733180006
5714,485,77890.19597667661
5714,486,78717.47473639701
5251,457,359459.26072954206
5251,458,379136.2345191312
5251,459,351185.2030244775
5251,460,396433.66685487377
5251,461,364592.5987659216
5251,462,424957.9649578623
5251,463,379669.5453732461
5251,464,399571.27385606366
5251,465,380994.4600619874
5251,466,383376.8949394718
5251,467,388732.5171699176
5251,468,408858.75969360286
5251,469,409684.10470648523
5251,470,391282.82064050453
5251,471,388922.6185176268
5251,472,366805.34216006333
5251,473,411591.23403045326
5251,474,432899.44378200657
5251,475,362659.07378305926
5251,476,400059.9403079341
5251,477,423118.2336419522
5251,478,405945.8953436771
5251,479,408658.9262781465
5251,480,297370.7911453438
5251,481,361751.42562159704
5251,482,314575.45488839084
5251,483,374369.9775496659
5251,484,443963.2281677363
5251,485,389564.89629280067
5251,486,335408.2403182159
4789,457,84987.38234104268
4789,458,85034.35486289728
4789,459,76439.7086350996
4789,460,90339.9140041097
4789,461,84161.77492882838
4789,462,90146.06613761325
4789,463,87727.96408457677
4789,464,81777.6700559565
4789,465,82971.39881345772
4789,466,87727.96408457677
4789,467,86694.75506064894
4789,468,100950.64290116887
4789,469,86902.55816124828
4789,470,95118.68988251155
4789,471,92063.75021862477
4789,472,107909.7054011789
4789,473,74355.25309956208
4789,474,98003.53372412785
4789,475,96861.87511162179
4789,476,98885.2344372007
4789,477,91838.04013743043
4789,478,91343.41339956004
4789,479,98770.04736654421
4789,480,73298.25591120285
4789,481,88708.05419328171
4789,482,93803.03006841302
4789,483,77076.29133705204
4789,484,90484.18358251436
4789,485,88463.37312671903
4789,486,74988.41053740542
7542,457,51189.568799538414
7542,458,51572.722491583
7542,459,52716.567479604666
7542,460,50106.33661034849
7542,461,45693.044708195965
7542,462,53222.40908552052
7542,463,50590.48530308246
7542,464,52302.43286590047
7542,465,56509.47162595265
7542,466,53912.100431597246
7542,467,47331.30366455453
7542,468,48390.93175618978
7542,469,46004.2221083357
7542,470,56627.90025300435
7542,471,58776.852716420355
7542,472,49865.985467561775
7542,473,51227.441238044696
7542,474,53941.99810195147
7542,475,55814.3482703035
7542,476,59842.77085495061
7542,477,52131.90018831968
7542,478,50831.16072508991
7542,479,51913.90992848777
7542,480,43421.95022520396
7542,481,47477.49617780681
7542,482,48708.26814897844
7542,483,43685.45425032237
7542,484,60045.67791178465
7542,485,45140.9487987144
7542,486,51309.59340893983
5947,457,196224.4165669614
5947,458,202853.5192417811
5947,459,178510.32703779277
5947,460,187961.9507718596
5947,461,208465.17644857327
5947,462,204248.3933941128
5947,463,202184.38999220222
5947,464,202246.25379845288
5947,465,196681.2161071112
5947,466,207054.2426509714
5947,467,209847.18239268736
5947,468,201727.1841244294
5947,469,225238.46414874625
5947,470,222513.22949304918
5947,471,214310.3420546961
5947,472,207257.03134286
5947,473,217094.64968017186
5947,474,210928.39182346893
5947,475,212716.74271817817
5947,476,224976.8342138064
5947,477,224633.04622475553
5947,478,236303.01930575
5947,479,224633.04622475553
5947,480,155207.33150234376
5947,481,199871.95828834324
5947,482,169605.3764523921
5947,483,199249.21160903186
5947,484,233287.19314324242
5947,485,207307.7594664861
5947,486,189405.30028872265
3000,457,2483211.8032684247
3000,458,1949106.72211375
3000,459,1983074.6990535844
3000,460,2033587.0717804178
3000,461,2063854.5535224776
3000,462,2253091.4242243003
3000,463,2086404.5060562668
3000,464,1899996.13535303
3000,465,2069532.2662279068
3000,466,2355484.59220187
3000,467,2319949.627945285
3000,468,2047164.62592075
3000,469,2187358.215333669
3000,470,2283834.961966336
3000,471,2334868.4274644647
3000,472,1902201.3582619803
3000,473,2334583.365709864
3000,474,2352035.969360356
3000,475,2305970.6328250966
3000,476,2420499.3407305228
3000,477,2206672.1894625286
3000,478,2335153.5240187664
3000,479,2359514.375495234
3000,480,1692624.1387363723
3000,481,2080934.5818041246
3000,482,2225477.2454760694
3000,483,2223847.487956116
3000,484,2137459.335111264
3000,485,2111133.155918672
3000,486,1852235.7226707353
8043,457,241948.23500346616
8043,458,233272.9243408334
8043,459,228975.33429970784
8043,460,244028.81275793287
8043,461,216352.1875464018
8043,462,248669.14765417058
8043,463,233287.19314324242
8043,464,220440.3412268519
8043,465,235307.83800215382
8043,466,270780.664237085
8043,467,253258.1087235948
8043,468,262675.0693598476
8043,469,242748.63806142157
8043,470,266868.4257985031
8043,471,231340.45801985197
8043,472,264334.7627678864
8043,473,213668.863618101
8043,474,268505.3034355791
8043,475,286361.95709370106
8043,476,267718.35527962714
8043,477,270499.3300367806
8043,478,285191.27188609174
8043,479,262691.13278153876
8043,480,188930.66752004795
8043,481,236230.76378520924
8043,482,242555.7072704781
8043,483,241608.1228696512
8043,484,257096.94478260595
8043,485,240767.2912407949
8043,486,204435.93198210723
5944,457,1796219.7337120587
5944,458,1673000.7843048063
5944,459,1566531.1580290762
5944,460,1637430.1406253574
5944,461,1821731.3257124396
5944,462,1779628.0295938475
5944,463,1813962.5213284676
5944,464,1752457.6184792183
5944,465,1833446.944745267
5944,466,1735528.1633540129
5944,467,1738073.0368248662
5944,468,1786268.0567523274
5944,469,1848394.920769146
5944,470,1906270.3114399265
5944,471,1866652.9435919316
5944,472,1826743.113020281
5944,473,1844224.2709884518
5944,474,1810422.107777074
5944,475,1800831.491179421
5944,476,1981138.5599208463
5944,477,2084749.293759147
5944,478,1947560.4065005411
5944,479,1856877.8912128517
5944,480,1415540.3458170355
5944,481,1729710.2028099026
5944,482,1611445.967163002
5944,483,1673205.0815375752
5944,484,1814516.335847054
5944,485,1722859.5637597921
5944,486,1540260.4739120295
5734,457,169979.55408197682
5734,458,175155.13256373696
5734,459,197102.89086569927
5734,460,158676.21460492027
5734,461,161706.7441080358
5734,462,177030.55161433932
5734,463,165949.10564226934
5734,464,177453.64356580944
5734,465,181773.7910983639
5734,466,180675.72613473938
5734,467,179991.42021691514
5734,468,182565.38781191973
5734,469,187169.92620056286
5734,470,165269.82593655513
5734,471,190824.66800198596
5734,472,170761.73645604705
5734,473,183843.59995863566
5734,474,192301.7091696849
5734,475,181162.93595947788
5734,476,188019.47357175857
5734,477,194705.40904057035
5734,478,189208.35718575388
5734,479,188146.08554058158
5734,480,136233.57404813106
5734,481,161380.3625496835
5734,482,145853.8736960801
5734,483,163799.19124356585
5734,484,186655.1825698476
5734,485,184734.61015246718
5734,486,138751.80334777528
5611,457,211509.89545350004
5611,458,192137.03198316746
5611,459,229255.62659943535
5611,460,187399.15534784776
5611,461,169294.18919285986
5611,462,291984.09642587183
5611,463,166580.17224848623
5611,464,307051.3999521845
5611,465,168735.4860102393
5611,466,231227.28230424802
5611,467,225762.63511042335
5611,468,207333.1281729756
5611,469,241637.67888778818
5611,470,275119.9949070647
5611,471,228359.8942991625
5611,472,157601.45609837223
5611,473,200202.43332871597
5611,474,237709.14863023104
5611,475,191831.5759984563
5611,476,227133.96159820762
5611,477,265436.21463108575
5611,478,257584.80273560472
5611,479,230309.77530622468
5611,480,171705.0939085187
5611,481,202915.58728123514
5611,482,187445.03476535832
5611,483,204173.42602079018
5611,484,254142.4716341089
5611,485,284668.6341786622
5611,486,141082.89722512275
5532,457,29291.72309672713
5532,458,30048.514392717152
5532,459,22895.212039951708
5532,460,46294.64121608153
5532,461,24834.884161766895
5532,462,17557.46585038403
5532,463,34396.01699032986
5532,464,36826.16195512959
5532,465,20329.734005379443
5532,466,28396.28465995999
5532,467,35794.97627150146
5532,468,21948.203460812132
5532,469,42252.88426045177
5532,470,40492.26697426671
5532,471,25385.077429981775
5532,472,33560.61526805725
5532,473,23976.106661129626
5532,474,38018.07374872776
5532,475,35389.646953937525
5532,476,30546.63323684551
5532,477,26823.40852990226
5532,478,36122.08614303337
5532,479,22991.07926222714
5532,480,24607.05954916824
5532,481,26468.843807526697
5532,482,34219.68365304275
5532,483,27956.97234419555
5532,484,26065.3193971585
5532,485,18297.433651029645
5532,486,27950.025689196682
4816,457,254469.06589750716
4816,458,253785.25313595752
4816,459,253242.62103043083
4816,460,262916.1236611044
4816,461,259593.11162278857
4816,462,260483.6227530626
4816,463,277095.2729612634
4816,464,250623.40550007002
4816,465,282000.7739119
4816,466,276570.5343474685
4816,467,268554.564287589
4816,468,278522.14554235555
4816,469,279050.58027546346
4816,470,276993.6331480483
4816,471,261425.13836482912
4816,472,269492.23630428757
4816,473,278590.2744995418
4816,474,287414.40286566934
4816,475,278130.72665947245
4816,476,286712.3441969752
4816,477,286782.4729584866
4816,478,283262.28315201355
4816,479,293900.4913140224
4816,480,212339.6787229397
4816,481,252592.99078022133
4816,482,258784.7543907762
4816,483,269723.04115732346
4816,484,257474.5605637253
4816,485,258168.2944491674
4816,486,240502.3726288409
7311,457,274330.4699404408
7311,458,282397.6294154689
7311,459,278828.85687758104
7311,460,282104.24773062445
7311,461,283470.19298505463
7311,462,290577.197837997
7311,463,274817.35601182934
7311,464,282363.09812110645
7311,465,282466.7046512179
7311,466,293075.0866869119
7311,467,297661.82267193013
7311,468,294224.1070887002
7311,469,296517.52784520993
7311,470,296263.8370919352
7311,471,301213.2878745489
7311,472,302209.3447781478
7311,473,314018.25844918424
7311,474,307164.0492641366
7311,475,294818.3268682988
7311,476,300404.1097264019
7311,477,296390.6553714771
7311,478,305366.6013287645
7311,479,310050.58955872024
7311,480,233587.03925943264
7311,481,275187.2931596683
7311,482,275591.4278928618
7311,483,284390.28511909506
7311,484,273509.75610283046
7311,485,289513.1907472371
7311,486,256719.8817446634
5655,457,545998.9379854235
5655,458,515054.89678414626
5655,459,540291.7759595002
5655,460,504127.45807323745
5655,461,502037.39728671627
5655,462,531745.1234854625
5655,463,602760.0006264182
5655,464,623507.1076965467
5655,465,551429.3558889708
5655,466,505546.2495775209
5655,467,525319.5776161836
